"","geneSymbol","meanNormCts","1155","1156","1157","1158","1159","1160","1161","1162","1163","1164","1165","1166","1167","1168","1169","1170","1171","1172","1173","1174","1175","1176","1177","1178","1179","1180","1181","1182","1184","1185","1186","1187","1188","1189","1190","1191","1192","1193","1194","1195","1196","1197","1198","1199","1200","1201","1202","1203","1204","1205","1206","1207","1208","1209","1210","1211","1212","1213","1214","1215","1216","1217","1218","1219","1220","1221","1222","1223","1224","1225","1226","1227","1228"
"1","0610009B22Rik",33.8154827773747,0,0,0.222682770206163,0.0359134664441335,0.667656740007402,0,0,0,0,0,0,1.30965356158914,0,0,0,0,0,1.7292900845403,3.66621446952451,0,1.6836181413964,0,0,0.23313372454893,0,0.374828547936838,0,0,0,0,0,0,0.157043037939055,0,0,0.181220468522461,0,0.441103758490381,0,0.257611070136415,1.27707863089275,0,0.0486530836414855,1.01386458797744,0.103705968778376,0.283902058186964,0,0,0.704132458392042,0,0,4.02471083358691,0,0.0764581455930639,0.0738240727200595,0.163138815441469,1.45132986681386,0,0,0.00864481919261885,0,4.43171397559287,3.14102322125974,0,0,0,0,2.31757377119774,0.279293162950216,0,0,0,0
"2","0610009L18Rik",3.26943920748557,4.382356460899,5.71738228064483,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823710105037274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.815796515316666,0,0,0,0,0,0,0,0,0,0,0
"3","0610009O20Rik",35.7075997484957,0.152256180636857,1.65794322853275,0.044899764210144,0.252126040953037,0.0345407722009074,0,0.057601108038886,0.041468910917064,0,0.0640089549040163,0.602266841617154,0.617975990706851,0.537944467364579,0,0,0.0335101148157413,5.26564205793803,0,0,0.0719621732367364,0.504894164466966,0,0,0.476642955005088,0,0,0.0241566619385681,0,0.0440452276587027,0.0755934023536626,0.0149244779732449,0.357122350897687,4.22390855836662,0,0,1.29726786696559,0,0.631934483758708,0.0417074630839752,0,0.0821722824423921,0,0.0232421298127025,0.146988304512217,0,1.28789402763424,0,1.24345819534648,0.0862907588242327,0.0152578506204608,0,0,0,0,0,1.0934028032104,0.0440360166747021,0.167945871438122,0.00947194617428514,0.0563637021259107,0.518235604900907,0,0.12631640756315,1.7998082503548,0,0,0,0.244690901252849,1.85983496465113,0.201726444597899,0,0.038930575545385,0
"4","0610010K14Rik",31.2170686752047,0.252144214555738,0.734530910527447,0,0.706629788611726,1.22115010991483,0.98127760019934,4.17045105288547,0,0,0,1.57309722826038,1.2083023361745,0,0.309117235986019,0,0.472162441175491,0,0.414835449684554,0,0,0,0.98669114359469,0,0.533881231967053,0,2.20649676499062,2.05918007503351,2.55420153374325,0.854518214488638,0.565264443977945,0.0170586972716187,1.37051468249062,2.65332892020546,0.473325066650722,0,0,0,0,0,1.36541852661496,0,0,0.0265548839224277,0.82327782062237,0,0,0,1.56449580887188,0,0.678469340242916,1.87379853553146,0,0,0,0.762725864815279,0.175921576037599,3.58805095360068,0,0.0351997513596631,0,0.064998270322596,0,0,0.548769722299926,2.37930318541684,0,0.50259942447803,0,0.0236486946159173,0.287718032201306,0,0.907677760968769,0.676943849560745
"5","1110002E22Rik",15.4017222094959,4.2363943345214,0.365502444941732,0,1.5543087502032,2.09026508017615,0,0,0,4.55713179902851,0.506616674989744,0,0,1.72462192117676,0,0,1.62688025653931,0.845566991550718,0,0,0,0,0.0717849207197347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464591536022652,1.71430420543868,0.225109424874317,0,0,0,0,3.3234914398497,0.318203197151163,0,2.94760454905426,1.36576334152066,0,0.363144640120398,0,0,0,0,0,0,0.275731522628724,0,0,0.855552892986483,0,0,0,0.0887024381043055,0.0869599423823306
"6","1110004E09Rik",5.79203385450017,0.543460397188274,0.821061286792234,4.43029810924197,0,0.804802675407593,1.95559886389188,0,0,0,0,0,0,0,0,0,0,0.770967802250683,0,0,0,0,0,0,1.17465098184958e-06,0,3.6411872394074,0,0,1.365534945884,0,0,0,0,0,0,0,0,0.84241771170309,0,0,0,0,0,1.775890581716,0,0,0,1.32406758789394,0,3.13750147500485,0,1.87275981578148,0,0,1.72200349367265,0,0,0,0,0.0497544496387775,3.19997731154975,0,0,3.08467622740659,0,0,0,0,0,0,0,0,0.713073965869865
"7","1110004F10Rik",50.8764582539779,1.68409895064219,0,0.461707299057667,0.0239695567866395,2.59308439925229,0,0,0,0,0.0452199823599581,0.021694579597691,0.0506649656262677,0,0.354531438811875,0,0.83241681134545,3.21465899119306,0,0,0.050879614802168,0,1.51261996718731,0,0.677629848204688,0,1.57140778181899,0,2.37765103892406,1.24202260359674,1.05645078959886,1.59906847861109,0.244167946972176,0,0.598714437198744,1.12149249064425,0.0159541734921376,0.761639365739851,1.07590825598012,0,2.94197992368076,0,2.25912682477084,0.496049312100846,0.788836170157,1.39493728185739,0.174394735184191,0.018320968396235,0.660676010744727,1.50881358675085,0.317592761208025,0.777819011037189,0.105373876050467,0.0266960442680305,0,0.380788164156717,0.110461279685226,0,0,0.847836857560446,0,0.316550536281167,2.86250492672677,0.0897984141402029,1.81662284989161,2.26428372297028,0,0.0627753600567154,1.89137951948957,1.91396683818123,0,0.133347090380843,0.0274329061274448,1.81570959653046
"8","1110008F13Rik",24.632264980133,2.05184857640871,0,0.921120477605158,1.62113321451755,0,0,0,1.49349652892658,2.19094853873786,0,1.22997825904041,0.151514737728838,0,0.409216003511589,0.726888124135135,0.0607138177022403,1.80388603438286,0,0,0,0,0.0453013656005008,0,0,0,0,0,0,0.0320580684671681,0,0,0.194684945772742,0,0.241960833846295,0,0.156834163517778,0,0,0,0,0,0,0,0,0.666125211599307,0.809420264778742,0,0.247474624635379,0,0.0220659554915793,0,2.82856850629978,0.054605812081357,0,1.14227060184585,5.30596116099264,0,0,0,0.178889645409782,0,2.77669621913663,0,0.101120959891633,0.187910319997004,0.0610912949059562,0.0327555657926666,1.63320020307542,0,0,0,0.110096469983596,0.184794884890728
"9","1110008L16Rik",1.64999179076633,0,0,0,0.600816778475965,0,0,0,0,0,0,0,0,0,0,0,1.82993831781957,0,0,0,0,2.00815554593624,0,0,4.48488632292948,0,0,0,0,0,0,0,0,0.557157680585944,0,0,0,0,0,0,0,0,0,0,2.52172448009152,0,0,0,0,0,0,1.06773246485341,0,0,0,0,0,0,0,0,0,0,0,0,0.663369524573029,0,0,0.4252714528463,0,0,5.29561773658163,0,0,0
"10","1110012L19Rik",11.1173430281389,0,0.180337304590591,0,0,3.7329807940695,0,0,0.554157608909892,0,0,0,0,4.49067084729728,0,0,0.0358476808799593,0,0,0,0,0,0,0,1.12515430421073,0,3.03903223610886,0,0.106784420061875,0,0,0,0,0,0,0,3.97331379541246,1.04321445072242,2.11867898926098,0,0,0.248839634519132,0,0,1.47502129367202,1.83255830851582,0,0,0.0398111557815449,0,0,0,0,0,0,0,0.448005161086919,0,0,0,0,0,0,0,2.48336981984369,1.29798775986631,0,0,0,0,0.0488359636516853,0,0,0
"11","1110051M20Rik",6.68893303625585,0,2.37981489217638,1.28356153222085,0,0,0,0,0,0,0,0,0,0.56801170103744,5.11745239480526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61360361359687,0,0,0,0,0.230689537309478,0,0,0.174767600721766,1.96945038012585,0,1.98291897834672,0,0,0.656574560849679,0,0,2.81418559945415,0,0.220894405660139,0,2.81259484318247,0,0,1.99017708162798,0,3.32195702615241,0,0.213237572679056,0,0,0,0,0,0,0
