"","geneSymbol","meanNormCts","1229","1230","1231","1232","1233","1234","1235","1236","1237","1238","1239","1240","1241","1242","1243","1244","1245","1246","1247","1248","1249","1250","1251","1252","1253","1254","1255","1256","1257","1258","1259","1260","1261","1262","1263","1264","1265","1266","1267","1268","1269","1270","1271","1272","1273","1274","1275","1276","1277","1278","1279","1280","1281","1282","1283","1284","1285","1286","1287","1288","1289","1290","1291","1292","1293","1294","1295","1296","1297","1298","1299","1300","1301","1302","1303","1304","1305","1306","1307","1308","1309","1310","1311","1312","1313","1314"
"10","1110034G24Rik",8.42332253049758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52965954697763,0,0,0,0,0,0,0,0,0,0,0.498707089022022,0.185451387813722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21415024835343,1.93973421834724,0,0,0,6.17765863612354,0,0,0,2.35278756237881,0.162025411404799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29489787170678,0,0,0,0.688498067476397,0,0,0,0,0,0,0,0,0,0
"11","1110037F02Rik",3.22060692300115,0,0,0,0.289206417702702,0.352531298030802,0,0,0,2.28862707190435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720736273264211,0,0,0,0,0,0,0,0.272737004489716,0,0,0,0.346154374207043,0,5.78622019425103,0,0,0.505939326632349,0,0,0,0,0,0,0,0,0,0.273598027127195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46606319835443,0,2.64939326719831,0,0,0,0,4.29549210655511,0,0,0,0,0,0,0,0
"12","1110038F14Rik",5.70109326422389,2.25155268215332,0,0,0,0,0,0,0,0.157737629420069,0,0,0,0,2.56668986785565,0,0,2.59601005504358,2.65169402273227,0,0,0.162150457586088,0,0,0,0,0,0.890778194077814,0,0,0,0,0,0,0,0,0,0,0,0.689515242696275,0,0,0,0,0,0,0,0,5.19459240366344,0,4.80222512680086,0,0,0,0,0,0,0,0,0,1.09697753929308,0,0,0.600973327687886,0.273066559331839,0.923240862987577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13","1110051M20Rik",2.41944127228077,0,0,0,0,0,1.4621765250427,0,0,0,0,0,1.75375630166381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642989024479095,0,0,0,0,0,0,5.46061959412815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29552469894655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14","1110059E24Rik",87.2037398738488,0,0,0,0,0,0,0,0.0278070659880537,0,0,0,0,0,0,0,0,0.0147970874987511,0,0.013495920798896,0.0360283358735219,0.0222664055119727,0.0160575336351554,0,0,0,0,0.0341210434454221,0,0,0,0.0432916790850477,0,0.0321083106833192,0,0.011045379768216,0.0238006599345453,0,0.0240654597724543,0,0,3.36380350527743,0.0181969207909351,0.0297369470278954,0,0.0157678561453145,0,0.0221290795865681,0.0103642557329289,0.0303389017991569,0,0,0,0,0.0438321406721587,0,0,1.44473115373788,0,1.84689545025441,0,0,0.0641159542430294,2.37233845795303,0,0,0.0188272948494114,0,0,0,0.34556215896524,0,0,0,0,0.0208894551050936,2.74345496197469,0,0.030702311721918,0.0678273856173164,0.0957756894626689,0.0426971632230314,0,5.96913064292779,0,0,0.0367558272611543
"15","1110059G10Rik",13.2295558228356,1.33976063872458,0,0,0,0,0.106242733427024,0,0.0896886930449279,0,0,0.0994110239980841,0,0,0,0.09360083221785,0,0,0,0,0.585012167394406,0,0.689536319030359,0,0.0812299155313424,0,0,0.0739367955705057,6.08536765573091,0.106183220733543,0.0730479191799373,0,0,0,0,0,0,0,0,0,0,0.251270319203437,0,0,3.06392849124892,0,0,0,0,0,0,0,0.137655028653082,0,0,0,0.593208823941941,0,0,0.129699761821455,0,0,2.49298079861896,1.58694840496229,0,0,0,0,0.0861184128402875,0,0.184971592013133,0,0,0,0.750460697135533,0,0.078104606473281,0,0,0,0,0,0,0.152806270881744,0,0,0
"16","1110065P20Rik",5.61158083086013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214381857227101,0,0,2.83924273179217,0,2.75810631409436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243764607609051,0,0,0,0,0,0,0.535455886212385,0,0,6.17965906611971,0,0,0,0,0,0,0,0,0,1.37101829554809,0,0,0,0,0,0.275993427016151,0,0,0,0,0
"17","1500009L16Rik",17.4259947214792,0,0,0.104394380291483,0,0,0,0,0,0,0.0625593265266974,0.148367278038631,0,0,0,0,0,0,0.0676666449308975,0,0,0,0,0,0,0.148929463035889,0,0,0,0.0813180018750068,0,0.105973216667762,0,0,0,0,0,0.113503082094789,0,0,0.120159916730848,3.96683999252677,4.61482630006677,0.0668527080014557,0.107864097899373,5.57226720133619,0.126904447941018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118602808370559,0,0,0,0,0.0918469308303374,0,0,0.127964393189164,0,0,0,0,0.102996824473714,0,0,0,0,0,0,0,0.0835013220647266,0,0,0,0
"18","1500011B03Rik",1.64075510907239,0,0,0,0,0,0,0,0,0,0.305489659992507,0,0,0,0.70817886732048,0,0,0.63033677038331,0,0,0,0,0,0,0,5.51338663242233,5.32624381018127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836696052421036,0,0,0,0,0,0,0,0,0,0,0,0
"19","1600012H06Rik",4.83286799324785,2.50699110797508,0,0,0,0,4.21509617202756,0,0,0,0,0,4.43018401607596,0,0.281139683362916,0.450989808476009,0,0,0,0,0,0,0,0,0,0,0,3.62898478525217,0,0,0.361032906675592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62189359182763,0.743670462312739,0,0,0,0,0,0,0,0,0,0,0,0,2.94390674014512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21428446386163,0,0,0,0.894844529733703,0,0,0,0
"20","1700017B05Rik",3.03078542281398,0,0,0,0,0,0,0,0,0.283721632581143,0,0,0,0,5.02519264368944,0,0,5.2509001101359,0,0,0,0,0,0,0.325181692686655,0,0,0,0,0,0,0,0,0,0,3.19878427601127,0,0,0,0,0,0,0,0,0,0,0,0,3.08202889757836,0,0,0,0,0.295179031930579,0,0,0,0,0,0,0,0,0,0,0.477121386037922,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694995242255774,0,0,0,0,0,0,0,0
"21","1700019D03Rik",7.10650708040069,0,0,0,0,0,0,0.219446288048658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17816861963105,0.147728318710058,0,0,0,0,0,0,0,0,0.168670724456123,0,0,0,0,0,0,0,6.31306411421295,0,0,0.251400337777394,1.59586532113303,0,0,0,0.176822331598377,0,0,0,0,0,0,0,2.22122653872675,0,0,0,0,0.438148088184418,0,0,0,0,0,0,0,0,0,0,0.357489194224742,0,0.237526692857569,0,0,0,0,0,0,0,0,0,0,0.190300390336458
"22","1700030K09Rik",10.4021960774886,0,0,0,0,0,0,0,0,0,0,0.125287966369926,0,0,0,0,0,0,0.716821839830052,0,0,0,0,0,0,5.40751239337177,5.28459625592768,0,0.151959461076142,0,0,0,0,0,0.12444770241051,0,0,0,0,0.223930952341741,0,0,0,0,0,0,0.206685411545511,0,0.0846649093802298,0,0,0,0,0,0.0903820101186982,0.482551551469386,0.127508307563495,0.132571511118505,0.101249684830474,0,0,0,0,0,0,0.113538371611583,0,0,0,0,0,0,0.937720029928244,0.132316572068379,0.168603539944674,0,0.190932853826867,0,0,0,0,0,0,0,2.06251147751314,0,0
"23","1700037H04Rik",1.45757814486664,0,0,0,0,0,0,0,0,6.35562667248053,0,0,0,0,0,0,0.820823895442895,1.51114215092558,0,0,0,0,0,0,0,0,0,0.562945859552103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991798835791847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01909196690966,0,0,0,0,0,0
"24","1700040L02Rik",9.09413153930852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126993365651123,0,0,0,0,0.141063301969744,0,0,0,0,0,0,0,0,0,0.133452875092486,0,0,0,0,0,4.5169738089516,0,0,0,0,0,0,0,0,0,0,0,0,0.36880544971437,0,0,0,0,0,3.35483297678136,0,0.162226159063422,0,0,0,0,0.129158344717182,0,0,0,0,0.871186341807003,0,0,0,0.360198621287445,0.188848854672921,5.74641224258941,0,0,0.191773242275402,0,0,0,0,0,0,0
"25","1700047I17Rik2",4.67882378915004,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38307098654973,0,0.308894964689815,3.83165384112333,0,0,0,0.195276825298933,0,0,0,0,0,1.55833047163193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58150015332115,0,0,0,0.279743260925772,0,0,0,0.658853728389659,0,5.21952271396975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495570427502937,0.351997379520531,0.400348417487059,0,0,0,0,0,0
"26","1700112E06Rik",2.30385173760536,0,0.500409005527172,6.35051890608531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61181287494207,1.42753111279629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520611548384553,0,0,0,0,0,0,0,0.453851401943648,0,0,0,0,0,0,0,0.519731737708131,0,0,0,0,0,0,0,0,0,0,0,0,0
"27","1700123O20Rik",39.9510470785101,3.69594404686964,0,0,0,0,0.0360551613279231,0.0415561109569195,0,0,0.0276215173994971,0.0336837654500913,0,0,0,0,0,0.0346867244356322,0,1.69426336253256,0,0.0242841299692696,0,0,0.0274084746154811,0.0338165374450772,0,1.62428030545042,0.0411331219555775,0.0360344718551182,0,0,0.0388380620544874,0,0,0.0240012355361298,0,5.80412377102177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2318611109932,0,3.53048655262018,0.105301230808783,0.0442533806779368,0,0.0529354051456771,0,0.0692344780396347,0.0466009792133581,0,0,0.0353535426231696,0,0,0,0,0,0,0,0,0,0.0435397547511424,0,0.0459484883908762,0,0,0,0,0,0,0
"28","1810009A15Rik",19.2119930791073,5.37309696893969,0.0700038537049367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56446302719749,3.51660966608705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06859157231426,0,0,0,0,0,0,0,0,0,3.49541718617687,0,0,0,0,0,0.173100082984048,0,2.95814069561813,0,0,0,0,1.69817351065323,0,0,0,0,0,0,0,0,0,1.32653545491483,0,0,0,0,0,0,1.67983106105322,0
"29","1810011H11Rik",1.05708061406165,0,0,0,0,0,0,0,0,0,0,0.920509048943363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4280622551745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30","1810013L24Rik",95.8278453567787,0,0.0425098001165838,0,0.0213658857566343,0,0,0.0174706444030122,0,0.0294470236783863,0.0230675472731936,0.0557416571997202,0.0520913562473899,0,3.74443181177852,0.0132891131737202,0,3.77637843373562,0.0125434155685409,0.0244692485062933,0,0.0202765350562218,0.0361567883018488,0,0.0228893508821562,0.0141947303417229,0,0,0.0512644515281335,0,0.0103074263707352,0.0394483695686523,0.0163190264190543,0.0132083739115985,0,0,0,0,0.0219160322615158,0,0.0337810886925662,0.914012174816782,0,0,0,0.0143558507410024,0,0.0201513959357863,3.10062741156961,0,0,0.0288449385679484,0.0393391442220071,0.030748226039993,0.0100895237186053,0,0,0.0149944817611358,0.0113409025382649,0.0186146946589158,0,0.0659079751480886,1.18552762682203,0.0147087444604489,0,0.0254200006423947,0,0.283558190191601,0.873576951676635,3.44298321742758,0.0923405120502676,0.0141744119157803,0.040392769006583,0,0.0192849525492131,5.31738961925072,0.0110376532625732,0.268290282517159,0.486722072936897,0,0,0,0,0,0,0.0291613848819924,0
"31","1810026J23Rik",26.6192479723493,0.12369619533001,6.34023767660807,0.0691880554244928,0.0382330849154099,0,0.053779675698724,0,0.819714073188899,0.069687457102177,0,0.0502626689037086,0,0,0.055282363892286,0,0,0.0942983368288347,0,0.0437495080754721,0.0775534488340645,0,0,0,0.0409422933191277,0,0,0,0,0,0,0,0.0579034281734497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.856135572720461,0.0336790088250271,0,0,0,0,0,0,0.107836240626439,0,0,0,0,0,0,1.97207936940507,0,0.0629889406300104,0,0,0,0,0,0,0,0.140406990040566,0,0.0682507095780121,0,0,0,0.508714609762228,0.133746238454244,0.153715663513311,0,0,0,0,0,0
"32","1810037I17Rik",80.3659502645645,0.341268073209938,0.131044285529309,0.0462027169311522,0.012776325058627,1.31068002494465,0,0,0.0742217059681005,0.0350441439711136,0,0.0499502644292223,0,0,1.131154757572,0,0.0395603352856433,1.17892067017831,0,3.99553654232148,1.34807658008381,0.235369409152535,1.65930521980864,0.260143805943858,0,0.17592568130384,0.193367628592498,0.892958116844007,0,0,0,0.0262887189165177,0,0,0.0167257580270859,0,0,0.0503225619770069,0,0,0,0.014983204131343,4.35482114854511,0,0.0240829032815797,2.57544572506582,0.0143105930773871,3.09549150656217,0.0112426520567893,0.106973043794007,0.0990466969556583,0,0,0.0122999147523331,0,1.87209638155992,0,0,0.0401640308828965,0.0221686563511942,2.647482367644,0.0782500235734085,0.111952951867785,1.69424778566209,0,2.04117320147416,0.0405508544970926,0.0351519548888572,0.0145347062031693,3.52837012621259,0,0,0,0,0,0,1.18454305323058,0.0432921850279233,0.0167383119875471,0,0,0.388623018787258,2.13686171905558,0.0262938000170016,0.0168521469536115,0,0.0178767284821432
"33","1810055G02Rik",9.57496921913387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44148393595232,0,0,0,0,0,0,0,0,0,0,0,0.125927557463399,0.109743415544885,6.35074264789028,0,0,0.19066026601175,0,0,0,0,0.133268860284357,0.147302916370352,0,0.18691599484638,0.100122647585786,0,0,0,0.143473213778672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168076195178079,0,0,0,0,0
"34","2010111I01Rik",5.53668558557655,0,0,2.25671153715285,0.17519295751687,0,0,0,0,0,0,0,0,0,0.644698667032318,0,0,0.57252251762018,4.96474594001987,0,0,0,0,0,0,0,0,1.1740777460486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56300348061675,0,0,1.43517371038612,0,0,0,2.11121332224569,0,0.169001813389135,0,0,0,0.239794742882008,0,0,0,0,0.604590782032596,0,0,0,0,0,0,0,0,0,0,3.62865998571305,0,0,0,0,0.225752972339987,0,4.95420645402375,0.279387436665293,0,0,0,0,0
"35","2200002D01Rik",3.99534457600967,5.933801065974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266518389892429,0,0,0.69551905183463,1.24137867972541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53963452802623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27860460886719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36","2300009A05Rik",16.2810971383128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070856273122743,0,0,0,0,0,5.48988220875602,5.41857579060887,0,0,0.168800221177093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0884393504528737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735640755048178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37","2310002L09Rik",11.4017340681064,0,6.06645059058234,0.156646430917183,0,0,0,0,0,0.0810266566677753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938368953902214,0,0,0,0,0,0,0,0.13173311522043,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327587175220546,0,0.077438241536218,0,0,0,0,0,0,0,0.116770105616317,0,0,0,1.75929480820942,0,0,0,0,0,0,0,0,0.118653554762352,0.0451838885338346,0,0,0,0,0,0.107432924144713,3.89661541628556,0.136215641437747,0,0,0,0,0,0,0,1.88003516806116
"38","2310009B15Rik",1.99873891541672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31190930427953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.36740905709666,0,0.558197148296308,0,0
"39","2310011J03Rik",5.12052552849062,5.7931226572372,0,0,0,0,0,0,0.221215817684145,3.05870656085277,0,0,0,0,0,0,4.33616482886525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33272483155073,0,0,0,0,0,0,0,0.423424601650284,0,0,0,0,0,0,0,0.839722933448337,0,0,0,0,0,0,0,0.488990839411945,0,0,0,0,0,0,0,0.655651957008992,0,0,0,0,0,0,0,0.244612945949956,0,0,0,0,1.72231306631338,0,0,0,0,0,0,0,0,0,0
"40","2310022B05Rik",13.9387179965957,3.44836448534949,0,0,0,0,0,0,0.0852577351685989,0.066613745568589,3.57466109684869,0,0.0711500984527436,3.42009016540366,0.103798263576974,3.37185242905161,0,0,1.51655153062914,0,0,0.0685379803506873,0.0815563366141992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110243504793692,0,0,3.31292223426828,0,0,0,0.997963970539485,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990091331360631,0.5121113385479,0,0.113939575580089,0,0,0.0813094529059398,0.702688752202807,0,0.665043673430181,0,0,2.24521490688107,0.560910099390922,0,0.0477362052270942,0.721839395589139,0,0,3.87109806437555,0,3.76556958640396,0,0
"41","2310033P09Rik",11.9292060773968,6.41785531372419,0,0.15006782513589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267677176010176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716041512887608,0,0,0,0,0,0,0,0,0.293376146760383,0,0,0,0,0,0,0,0,0.114125001944249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30550671640936,0,0,0,0,0,0,0,0
"42","2310036O22Rik",7.46946559969395,0,0,0,0,0.162657706241267,0,3.30878343885204,0,0,0,0.171651195535926,0,5.50916764412324,0,0,0,0,0,0.150202501406828,0,0,0,0,0,0,0,2.37604679865331,0,0,0,0,0,1.74842524382849,0.170517911902971,0,0,0,0,0,0,2.543471620086,0,2.84728191222239,0,0.174147876711326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83899703258352,0,0,0,0,0,1.05791535810442,0,0,0,0,0,0,1.79212253830274,0,0.587104398930923,0,0,0,0,0,0,0,3.39569696964444
"43","2310039H08Rik",3.33742077021629,0,0,0,0,0.341542436940707,0.381764184718726,0,0,0,0.30029380997446,3.71801991445458,0,0.55173885680249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95398981982162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24509638831815,0,0,0,0,0,0,0,0,0,0,4.67891762809611,0,0
"44","2310061I04Rik",12.0942463222144,0,0,0,0,0,0,0,0,0.0765079111397876,0,0,0,0.174473167426772,0,0,5.77741834905309,0.199961698325907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366072667577563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42370671077428,0,0.118240242103964,0,0.114740973407307,0,0,0,0,2.70283235504032,0.217094409764183,0.135173650751703,4.58243385544093,0,0,0,0,0.699090991299379,0.108666233862326,0,0.114518977402855,0,0,0,0,1.00581766450961,0.146525736211052,0,0.476418544641568,0,0,0,0,0
"45","2410004B18Rik",9.42667563113458,0.814254445607741,0,0,0,5.17331418978127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120277038390456,0.699378624544352,0,0.515997432969547,0,0,0.138176734652144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62198351611969,0,0,0,0,0,0,0,0.914323692058256,0,0,0,0,0,0.150013096276465,0,0,0.11133297928379,0.178891549062523,0,0,0,0.954229651109703,0,0,0,0,0,0,3.29264569242738,0,0,0,0,0,0,0,0.320451171428097,0.18542448296331,0,0,5.17983466569487,0.210143915648652,0,0.142458810197339,0
"46","2410089E03Rik",10.2602432850011,1.87616109915292,0,0,0,0,0,0,0,0,0,0,0.185684567429854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55012063705264,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516453251302116,0.147802164041619,0.119598576399013,6.28296385472979,1.4228874758064,0,0,0,0,0,0,0,0.0936477880309483,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975237020228955,0,0,0.551631215346276,0,0,0,0,0,0,0.162600792066013,0.242220088868713,0,0,0,0,0.365276996445648,0,0,0
