14401
2216029
1141241
1004844
1242263
1948073
2268608
1843297
2006353
2100080
2010146
2403145
1553567
1955384
2053048
1799409
2392674
1058481
1905563
3539178
2375507
1311686
2162255
1843720
2567749
1767396
2051292
3945780
4733286
2790163
1718216
1848784
3105231
1478371
2078096
2614099
1788603
2188872
1667788
1756047
1641104
2166299
2474912
1276937
1907226
1363032
2276256
1821964
1144412
1274366
1902284
1382935
2576772
1237604
1619727
1734536
1623830
1722547
1992106
2135719
2337595
2030765
1501195
2099224
997431
1482692
2009131
2704288
1014461
1026558
1854131
2960964
1984498
1769275
948133
2305139
1440949
1237668
