"","geneSymbol","meanNormCts","1","2","3","4","5","6","7","8","9","11","12","13","14","15","16","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","56","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","98","99","100","101","102","103","104","105","106"
"1","0610009B22Rik",36.8627091980677,1.03485516493158,2.34760695968971,0,0,0.0378914132995715,0.182370002391534,0,0,0.0126867453797859,0.031568398315047,1.48069094669388,0,3.57418095232374,0.347359645949723,0.0676948561607882,0,1.58535355770452,1.36111870754963,0,0.726050561717094,0,0,0,0.0215649128326999,0.166905433665279,1.1626152911005,0,1.27707328741769,0.0564563209310118,0.0840894880259589,0.0861535226307267,0,0.19388698293345,0,1.57360659138013,0.892401541100189,0.980676944989882,0,0,0.0874137896081114,0,0.486973391093489,0.0884656460001067,0.933853590697213,2.32789949550237,0,0,0,1.30548390458962,0,0,0.526740658295124,0,0,0,0.55876978955423,0,0.0627367863517582,0,0,0.0172078708103677,0,0.0222585582084462,0,0,1.2336148077797,0,0,1.50260918855653,0,2.26186064967218,0,0,0.270527095213292,0.263439636501495,0,2.41011260602272,0.0706142512849464,1.02456473997098,0,0.0569739515890767,0,0,0,0.0152346640347502,0.0776011253162463,0,0,0,0,0,0,0,1.89718279887675,0,0,0,5.61006627679928,0.183422930377828,0,0
"2","0610009L18Rik",2.1252406892709,0,0,0,0,0,0,0,1.6570706951134,0,0,0.585978560365437,0,0,0,0,0,0,0,0,2.83547311998913,0,1.8262914798608,3.17942078046725,0,0,0,0,0,0,0,4.08834088362176,0,0,0.849845872864579,0,0,0,0,0,0,0,0,2.75673880698147,0,0,0,0,0,0,0,0,0.413948120762766,0,0,0,0,0,5.69710897319516,0,0,0,0,0,0,0,0,0,0,1.14599302963126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14968668812085,0,0,0,0,0,2.05925368755816,0
"3","0610010K14Rik",85.854648821871,1.78084332318713,0,1.39306930293822,1.93850651350319,0,0.23089771990612,0.970920328734801,0.56069402218435,0,1.00493731324069,1.05019006078408,0.229217474290193,1.38860132380572,1.18526254868907,0.523402234066687,0.287943689974711,0,1.41668726783362,1.12616716564108,0.681296735463572,0,0,0.359103752982835,1.16446632627276,0,0.364538157798155,0.676413021120203,1.00080828048747,0.0245113197908865,2.83108220765007,0.0742897160064088,0,0.00652855867857267,0.752976436959947,0.131449325897265,0.466222348417875,2.2144719405876,0.0386893967873543,0.172494342219643,0.644513155424786,1.56422098092669,0.256201465353011,0.386331500256479,1.63630759411674,1.20758767710882,0.0306894643594897,0,0,0.0615380812808297,0,0.022552134761853,1.69947468504618,0,0,1.63666970725353,0,3.04688498450587,0.0803154762517145,0,0,0,0.371897131182631,0.0286077213096603,0,0.0832320637999398,0.0259282462863315,0.644351889887156,1.66379211175919,1.88551396487347,3.2817583115174,0,1.3298269606053,0.0153036691686383,0.235249671121765,0,0,0.0290948789721839,0,2.10905440179638,0,0,0.151468095862104,1.51329261652125,1.17434242650201,0,0,0,0,1.4222441391645,0,0.519091865346278,0,0.0257273992083573,0,0.171504889665684,2.61262962051078,0.0310361333228659,4.23062178022253,1.67035465442181,0,0.408699241848097
"4","1110002E22Rik",59.9863198033227,0,0.115602632025918,0,3.84590719893849,0.0914154267160254,0,0.00515491261629166,0.00997314493602274,0,0,0,0,0,0.012017267057118,0,0,0.393062527881549,0,0.0253904331233962,0,2.41729558253628,0.163859754490641,0.569320334244118,2.87384325528567,1.52818838903764,0,0.198649374180313,2.32285134853742,0.017583027103269,2.09846770012832,0.10518221484324,0.0591473464847601,0.0093348240713789,0,0.798252324076219,0.238388948360723,0,0.0139629308641409,0.0897093789118863,1.72382623754769,0,0.534659643475791,0.0277637150178207,0.00875210629017601,2.62278260595938,0,3.83404612361778,0,0,0.458401555235027,0,1.00056540966552,0,4.07489436253252,0.0105086706308196,0,0,0,0,0,0.0211203916524035,0,0,0,3.04000604210788,0.830779162051445,1.33163309227429,0,0.0154171094643787,0.0217099190895506,0,0,0,0,0.0147255466364251,0,0.0139537687908049,0.0220670154613872,0,0,0.136210924406776,0,0,0,0,0.0948021640873645,0.0989265703316082,3.21336948926444,0.0185666617305928,0,0.0188886692010762,0,0,0,0.624808940298814,0.0235111270402016,0.208662174212429,0.359780223788929,0,0,3.14310000877616
"5","1110004E09Rik",21.4333840869591,0.314196110006454,2.67136146990581,3.09803459592784,0,0,0,2.00556030017515,0,0,0.0538735047269046,1.58692333628303,0,2.2555926473409,0.610441451378737,0,1.34963499220612,0.0429583305846749,0,0.13240399638149,1.1830733093033,0,1.26461697981277,0.31519650278693,0.175691809600484,0,0.277956550048861,0.108092311109354,0,0,0,0,1.40041280333505,1.27413612233071,0.613867245284738,1.71368603176421,1.95363497734812,0,0,0,1.21164588012461,1.22945199997364,0.957212716686092,0,1.75154323449988,0.883442040030254,0,1.59168050892205,0,0.120721669533485,0,0,0,0,0,0,0,0,0,0,0,0.0583491101667982,4.75765407894577,0,0.0242291813915019,0,3.95004795240953,0,2.74637483639892,0,0.0599564411605525,0,0,0,3.19512531771085,0.331608761374352,0,0,0,0,0,0.759403488160522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414483245388082,0,0.419345435888546
"6","1110008L16Rik",18.4760525782234,0.0516749516682066,0,3.20899972081342,0,0,0,0,0,0.0982707000261788,0,0,0,0,0,0.364625495265699,0,0,0,0,0,0,0,0,0.0427101674065213,0,0,0,0.497755981013858,0,0,0,0.0948266205017787,0,0,0,0,0,0,1.83550861003291,0,0,0.0616990833080568,0,0,0,0,0,0,0,0,0,0,0,0,0.891013822889549,0,0,0,0,0,0.0341311123510775,0,0,0,0,3.04387482448327,0,0.960754683206374,0,0,0.529841097898474,0,0,0,0,0,0,0,0.18032746535929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31616831298177,0,0.146248533382467,0,0,0.383282006305673,0.448236053902529,0.176881529233946
"7","1110012L19Rik",13.504161138852,0,0,0,0.117242360006544,0,0,1.1115172893883,0.317894204803181,0,0,0,0.0808213456951771,0,0.961601957289747,0,0,0,0,0,0,0,0,0,2.83295531856636,0.739494598284935,4.33185781773071,3.1888505428086,1.08910391428596,0,0.113590071806023,0,0.128227097855752,1.57996421368296,2.23381553326082,3.14818057039942,0,0,2.49120312322819,0,3.11651900422843,0,0.028466046616512,0.0609552015453588,0,0.881190377273989,0,0,0,0,0,1.10559430480742,3.07496333922214,0,0,3.30713310746074,0,0,0.165202367706744,0,0,0,2.10403271966773,0,0.279878560336747,0,0.157422876425774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102060157981438,0,0,0,0,0,0,0,0.0807070982083274,3.70489486216262,0,0,0,0,0,1.99723463498642,0,0,0,0,0
"8","1110032A03Rik",10.1804422185863,3.67431230696352,3.42928152207703,0.0616137646207652,0,0.246894332969424,0,0.0391917051423036,3.55523315449038,0,0,0,0.937793109196785,3.21970072386384,0,0,0,0,0.0646956742281864,3.08072609049676,0,0,0,3.77862613295606,0,0,2.76004359108426,0,0.186711548397663,0,0.152351142397568,0.373414188902673,0,0.0363234733059268,0,0,0,0,0.0479187613936088,0.260649720243405,0,0,2.94312165752967,0.552482987867934,2.25841891806157,0,0,1.52666388512636,0,0,0,0,0,1.30557164214472,0,0.427190849523723,0,0,0,0,0,0,0,0,0,0,0,0,1.35705010251058,0,0,2.02858574590435,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158857454950626,0,0,0,0.386358621564703,0,0,0,0,0,0,0.701212381231239,0,0,0,0,3.70917026662318
"9","1110032F04Rik",9.70555768231779,0,0,0.967633362744033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190943336375403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981484679961832,0,0,0,0,0,0,0,0,0,2.14301744711134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6060811032667,0
