3041829
2922122
3458827
4306669
1968758
1856955
2698271
2980196
3651088
3760575
2531026
2288210
4092456
2677436
2307668
3309564
3389678
5131127
2385671
4576507
4727973
2987856
2558135
3769738
3776838
2762951
3012879
4172992
10902385
3073693
4211849
5465902
2589246
3580400
4427864
3389261
3982948
3921334
2921031
3391669
18498875
3027224
4320232
2663253
4234981
4150958
3921796
3860670
3215577
2872065
2203575
3849627
4062055
2832167
5876401
1805301
1820256
